atom,substrate,buried_volume,distal_volume,fraction_buried_volume,free_volume,electrophilicity,nucleophilicity,radical_attack,dual_descriptor,"mulliken charge, n(s), n(p), n(d)"
2,[CH3:1][CH:2]1[c:3]2[n:4][cH:5][cH:6][n:7]2[CH2:8][CH2:9][CH2:10]1,102.74653554223573,50.301729155507644,0.5721032892284756,76.84784448798078,0.00526640021297968,-0.004813926333493666,0.00022623693974300682,-0.010080326546473346,"[(-0.01942, -0.07596, 1.051, 2.968)]"
10,[CH3:1][CH:2]1[c:3]2[n:4][cH:5][cH:6][n:7]2[CH2:8][CH2:9][CH2:10]1,86.00473973796068,61.57902113612505,0.4788832463660082,93.58964029225584,-0.011017381793286964,-0.017697321266599335,-0.01435735152994315,-0.006679939473312371,"[(-0.05308, -0.15843, 1.031, 3.022)]"
9,[CH3:1][CH:2]1[c:3]2[n:4][cH:5][cH:6][n:7]2[CH2:8][CH2:9][CH2:10]1,76.39705958189954,70.84096170879938,0.42538669399925455,103.19732044831697,-0.0144007981202363,-0.01615768810946206,-0.01527924311484918,-0.0017568899892257614,"[(-0.05474, -0.15894, 1.03, 3.024)]"
8,[CH3:1][CH:2]1[c:3]2[n:4][cH:5][cH:6][n:7]2[CH2:8][CH2:9][CH2:10]1,81.00113187092427,65.45365534745156,0.4510226425642937,98.59324815929224,-0.02499235503584425,-0.02829761285345881,-0.026644983944651528,-0.003305257817614562,"[(0.08625, 0.04233, 1.004, 2.91)]"
2,[CH3:1][CH:2]1[CH2:3][CH2:4][c:5]2[n:6][cH:7][cH:8][n:9]2[CH:10]1[CH3:11],107.7836123582155,62.452636046655826,0.6001502515840477,71.810767672001,-0.003038596189567186,-0.009897432638949051,-0.0064680144142581185,-0.006858836449381865,"[(-0.01998, -0.08445, 1.058, 2.962)]"
3,[CH3:1][CH:2]1[CH2:3][CH2:4][c:5]2[n:6][cH:7][cH:8][n:9]2[CH:10]1[CH3:11],90.41113604728852,74.42104195091164,0.5034185147223258,89.18324398292799,-0.01224483097961851,-0.01738289439989646,-0.014813862689757484,-0.00513806342027795,"[(-0.05237, -0.15783, 1.03, 3.022)]"
4,[CH3:1][CH:2]1[CH2:3][CH2:4][c:5]2[n:6][cH:7][cH:8][n:9]2[CH:10]1[CH3:11],87.380104358603,77.46360721112717,0.48654141818859487,92.2142756716135,-0.008640157146954514,-0.018545987276571994,-0.013593072211763254,-0.00990583012961748,"[(-0.06202, -0.15651, 1.027, 3.035)]"
10,[CH3:1][CH:2]1[CH2:3][CH2:4][c:5]2[n:6][cH:7][cH:8][n:9]2[CH:10]1[CH3:11],113.52981252993332,56.57190106413519,0.6321456857994782,66.06456750028319,-0.012068712934444767,-0.01405472667528003,-0.013061719804862398,-0.001986013740835263,"[(0.11248, 0.10716, 1.034, 2.853)]"
2,[CH3:1][C@H:2]1[CH2:3][CH2:4][CH2:5][c:6]2[n:7][cH:8][cH:9][n:10]21,104.12190016287805,48.51240513788018,0.5797614610510623,75.47247986733846,-0.013271392210656319,-0.013513678588909547,-0.013392535399782933,-0.00024228637825322863,"[(0.11889, 0.11169, 1.031, 2.85)]"
3,[CH3:1][C@H:2]1[CH2:3][CH2:4][CH2:5][c:6]2[n:7][cH:8][cH:9][n:10]21,85.76522757208456,61.90307884926433,0.4775496179649646,93.82915245813196,-0.012983554459309668,-0.017176418158896777,-0.015079986309103222,-0.0041928636995871085,"[(-0.06114, -0.16357, 1.033, 3.028)]"
