atom,substrate,buried_volume,distal_volume,fraction_buried_volume,free_volume,electrophilicity,nucleophilicity,radical_attack,dual_descriptor,"mulliken charge, n(s), n(p), n(d)"
4,[CH3:1][c:2]1[cH:3][cH:4][cH:5][c:6]2[n:7][cH:8][cH:9][n:10]12,75.21832503629963,68.41475623310322,0.41882337868058145,104.37605499391688,0.045596089636026044,0.049241804642530404,0.047418947139278224,0.0036457150065043603,"[(-0.03022, -0.0837, 1.051, 2.979)]"
5,[CH3:1][c:2]1[cH:3][cH:4][cH:5][c:6]2[n:7][cH:8][cH:9][n:10]12,80.57021915327816,63.01995928444698,0.44862327618337683,99.02416087693835,0.04813851806416769,0.08245449081351236,0.06529650443884003,0.03431597274934467,"[(-0.05894, -0.10235, 1.056, 3.003)]"
2,[CH3:1][c:2]1[cH:3][cH:4][c:5]2[n:9]([cH:10]1)[cH:8][cH:7][n:6]2,97.74711129381723,51.90999093105765,0.5442659802459933,81.84726873639929,0.04288941126871618,0.04926106362487383,0.046075237446795,0.0063716523561576505,"[(-0.01416, -0.02583, 1.075, 2.939)]"
3,[CH3:1][c:2]1[cH:3][cH:4][c:5]2[n:9]([cH:10]1)[cH:8][cH:7][n:6]2,84.77580176894567,59.38290279463736,0.4720403932165486,94.81857826127084,0.039900782614433576,0.04812871904963172,0.04401475083203265,0.008227936435198147,"[(-0.0469, -0.09849, 1.054, 2.993)]"
4,[CH3:1][c:2]1[cH:3][cH:4][c:5]2[n:9]([cH:10]1)[cH:8][cH:7][n:6]2,80.98125968248914,62.936284789450895,0.45091199217294076,98.61312034772737,0.04406171629542251,0.0846123736385402,0.06433704496698135,0.04055065734311769,"[(-0.05083, -0.09412, 1.057, 2.994)]"
10,[CH3:1][c:2]1[cH:3][cH:4][c:5]2[n:9]([cH:10]1)[cH:8][cH:7][n:6]2,78.06213979183306,68.26124016785889,0.43465803205367126,101.53224023838345,0.16582751766056775,0.09461787227977864,0.1302226949701732,-0.07120964538078911,"[(-0.39885, -0.57946, 1.551, 3.848)]"
2,[CH3:1][c:2]1[cH:7][c:6]2[n:8][cH:9][cH:10][n:5]2[cH:4][cH:3]1,97.88203299424526,51.872791600015546,0.5450172381662318,81.71234703597125,0.059260361434663206,0.06613273793178889,0.06269654968322605,0.006872376497125687,"[(0.01288, -0.00244, 1.077, 2.91)]"
7,[CH3:1][c:2]1[cH:7][c:6]2[n:8][cH:9][cH:10][n:5]2[cH:4][cH:3]1,75.4275059671958,66.66063504122758,0.41998811964219157,104.16687406302071,0.07380950667951963,0.017656433380456284,0.045732970029987954,-0.05615307329906335,"[(0.0058, 0.03093, 1.01, 2.984)]"
4,[CH3:1][c:2]1[cH:7][c:6]2[n:8][cH:9][cH:10][n:5]2[cH:4][cH:3]1,105.18558519648508,43.94688212110873,0.5856841688408498,74.40879483373143,0.018756245150159084,0.008314552703825737,0.01353539892699241,-0.010441692446333348,"[(0.25019, 0.38915, 1.01, 2.74)]"
3,[CH3:1][c:2]1[cH:7][c:6]2[n:8][cH:9][cH:10][n:5]2[cH:4][cH:3]1,90.57534307804201,53.654681041306674,0.5043328363771897,89.0190369521745,0.04346745943015123,0.07959458847337963,0.061531023951765434,0.036127129043228415,"[(-0.07173, -0.113, 1.058, 3.014)]"
2,[CH3:1][c:2]1[cH:10][cH:9][cH:8][n:7]2[c:3]1[n:4][cH:5][cH:6]2,103.40963909317658,46.321628800602596,0.5757955180767798,76.18474093703993,0.05204185326799482,0.10108066820141239,0.0765612607347036,0.049038814933417565,"[(-0.00425, -0.00951, 1.083, 2.921)]"
10,[CH3:1][c:2]1[cH:10][cH:9][cH:8][n:7]2[c:3]1[n:4][cH:5][cH:6]2,75.54360138384317,66.54064526525113,0.4206345508758852,104.05077864637335,0.06460673223823939,0.01818696190640111,0.04139684707232025,-0.04641977033183828,"[(0.00658, 0.03185, 1.011, 2.983)]"
9,[CH3:1][c:2]1[cH:10][cH:9][cH:8][n:7]2[c:3]1[n:4][cH:5][cH:6]2,67.4075090766366,74.97137629630929,0.3753319511740589,112.18687095357991,0.017727372657541568,0.04030602766199954,0.029016700159770554,0.022578655004457972,"[(0.10303, 0.13341, 1.021, 2.876)]"
8,[CH3:1][c:2]1[cH:10][cH:9][cH:8][n:7]2[c:3]1[n:4][cH:5][cH:6]2,85.00485488827698,61.53971317202914,0.47331578456951173,94.58952514193953,0.1417275359886152,0.08928112687196205,0.11550433143028863,-0.05244640911665316,"[(-0.40142, -0.58394, 1.551, 3.85)]"
2,[CH3:1][c:2]1[cH:3][cH:4][c:5]2[n:9]([c:10]1[CH3:11])[cH:8][cH:7][n:6]2,106.31516222332439,60.175579866221966,0.5919737700335446,73.27921780689212,0.04243568678761166,0.043089332092392185,0.04276250944000192,0.0006536453047805285,"[(-0.02911, -0.03839, 1.075, 2.954)]"
3,[CH3:1][c:2]1[cH:3][cH:4][c:5]2[n:9]([c:10]1[CH3:11])[cH:8][cH:7][n:6]2,85.61670911114828,75.58527519892186,0.4767226518822214,93.97767091906823,0.033824429898862265,0.046467171484726386,0.040145800691794326,0.01264274158586412,"[(-0.04457, -0.09614, 1.055, 2.99)]"
4,[CH3:1][c:2]1[cH:3][cH:4][c:5]2[n:9]([c:10]1[CH3:11])[cH:8][cH:7][n:6]2,80.93733168700093,79.92865764629683,0.45066739657100263,98.65704834321558,0.04513545298625748,0.08087611756325574,0.06300578527475661,0.03574066457699826,"[(-0.05649, -0.09975, 1.055, 3.001)]"
10,[CH3:1][c:2]1[cH:3][cH:4][c:5]2[n:9]([c:10]1[CH3:11])[cH:8][cH:7][n:6]2,67.30291861118852,91.89869793541345,0.3747495806932538,112.291461419028,0.016266051771180623,0.038184512523264665,0.027225282147222644,0.02191846075208404,"[(0.10228, 0.13263, 1.02, 2.877)]"
2,[CH3:1][c:2]1[cH:3][cH:4][cH:5][c:6]2[n:7][cH:8][cH:9][n:10]12,104.6103376365206,44.467777971987545,0.5824811311964219,74.98404239369592,0.05422950100677584,0.09395842717630049,0.07409396409153816,0.039728926169524635,"[(0.12629, 0.18219, 1.043, 2.831)]"
3,[CH3:1][c:2]1[cH:3][cH:4][cH:5][c:6]2[n:7][cH:8][cH:9][n:10]12,84.42646961434906,59.4233158295514,0.4700952758106597,95.16791041586745,0.029927812852611126,0.027558542502054216,0.02874317767733267,-0.0023692703505569096,"[(-0.07796, -0.12586, 1.05, 3.028)]"
4,[CH3:1][c:2]1[cH:3][cH:4][cH:5][c:6]2[n:7][cH:8][cH:9][n:10]12,75.20054465717345,68.5618085675928,0.4187243756988446,104.39383537304306,0.045596083615644434,0.04924181292888319,0.04741894827226381,0.0036457293132387547,"[(-0.03022, -0.0837, 1.051, 2.979)]"
5,[CH3:1][c:2]1[cH:3][cH:4][cH:5][c:6]2[n:7][cH:8][cH:9][n:10]12,80.578586390514,63.15480759215893,0.4486698658218412,99.01579363970251,0.048138511516285815,0.08245448828219464,0.06529649989924022,0.03431597676590882,"[(-0.05894, -0.10235, 1.056, 3.003)]"
2,[CH3:1][c:2]1[cH:3][cH:4][cH:5][c:6]2[n:7][cH:8][cH:9][n:10]12,104.61765896910197,44.369409957369356,0.5825218971300783,74.97672106111455,0.054229485222294746,0.093958434233223,0.07409395972775887,0.03972894901092826,"[(0.12629, 0.18219, 1.043, 2.831)]"
