substrate,Sterimol_L,Sterimol_B1,Sterimol_B5,SASA_Area,SASA_Volume,Disp_int,Disp_Volume,Disp_Area,XTB_ip,XTB_ea,XTB_HOMO,XTB_LUMO,XTB_Dipol_1,XTB_Dipole_2,XTB_Dipole_3,XTB_Electrophilicity,XTB_Nucleophilicity
[CH3:1][n:2]1[c:3]2[cH:4][cH:5][c:6]([CH2:7][CH2:8][CH2:9][CH3:10])[cH:11][c:12]2[c:13]([CH3:14])[cH:15][c:16]1=[O:17],7.837691944127451,1.9285054842051808,9.647747249461254,466.7008657750159,723.9662533709517,18.162570700902705,317.14754375219457,325.7811235791733,12.49259297907422,4.82457818880708,-0.373895048570322,-0.2682647977233419,1.9512316663895424,-0.4193879373772264,-0.1225017024503585,0.9478208657945002,-7.646592979074221
[CH3:1][n:2]1[c:3]2[cH:4][cH:5][c:6]([C:7]([CH2:8][CH2:9][CH2:10][CH2:11][CH3:12])=[O:13])[cH:14][c:15]2[c:16]([CH3:17])[cH:18][c:19]1=[O:20],8.960138747811891,1.9093873931988636,11.144990076672856,522.9800788590405,823.9391547212807,18.38972481757761,363.64732869273513,368.2938262244138,12.604164964954126,5.432376733089064,-0.3904839607899239,-0.2838556125934255,0.8961869303389172,1.0437860372787258,-0.0909104021350282,1.2136334394433437,-7.758164964954126
[CH3:1][n:2]1[c:3]2[cH:4][cH:5][c:6]([F:7])[cH:8][c:9]2[c:10]([CH3:11])[cH:12][c:13]1=[O:14],7.839981215083563,1.9092892781935515,6.2127949551761,360.2299307237962,542.9532867942827,18.113678922166457,222.59730887442976,231.0656644595482,13.095082298428268,5.192252293047806,-0.3883599346604369,-0.2841833215493812,0.5921187863735553,-0.4739407194055915,0.072853375426316,1.1685651957767946,-8.249082298428267
[CH3:1][n:2]1[c:3]2[cH:4][cH:5][c:6]([Cl:7])[cH:8][c:9]2[c:10]([CH3:11])[cH:12][c:13]1=[O:14],7.840323032911879,1.908869978352708,6.834250528225689,375.5206517567603,569.586728045822,18.712809760033856,239.9209519826884,247.0926845557044,12.813988984623665,5.260302905334078,-0.3855693347041086,-0.2832149225086053,-0.5289720273453734,0.7475558250136931,0.0481561787212451,1.1627240096907008,-7.967988984623664
[CH3:1][n:2]1[c:3]2[cH:4][cH:5][c:6]([O:7][CH3:8])[cH:9][c:10]2[c:11]([CH3:12])[cH:13][c:14]1=[O:15],7.839558257409096,1.9063029782109744,7.824728626439784,394.10035200932793,600.4706245237784,18.130553192683596,255.3598138193088,263.8860275767806,12.423308639478472,4.866702299212098,-0.3689907980149471,-0.270389139008315,2.0723238788410274,-0.2314888606637695,-0.3591300272192923,0.9549553004508264,-7.577308639478472
[CH3:1][n:2]1[c:3]2[cH:4][cH:5][c:6](-[c:7]3[cH:8][cH:9][cH:10][cH:11][cH:12]3)[cH:13][c:14]2[c:15]([CH3:16])[cH:17][c:18]1=[O:19],8.512948329775378,1.906633986393022,9.322303825939567,461.9121664242341,724.6013281675445,19.35849425157727,313.06589199545266,315.04647096648785,12.33804341364116,5.115805725295037,-0.3751458828113128,-0.2713816507773923,1.7564258025207993,-0.1277212773904135,-0.0414288649938958,1.0427222257033066,-7.492043413641161
[CH3:1][n:2]1[c:3]2[cH:4][cH:5][c:6](-[c:7]3[cH:8][cH:9][c:10]([O:11][CH3:12])[cH:13][cH:14]3)[cH:15][c:16]2[c:17]([CH3:18])[cH:19][c:20]1=[O:21],8.538929610023464,1.9059491842026253,11.454970382833196,505.61151113886143,799.5115073770415,19.25789089032532,347.284171714644,349.2591995780127,11.99266196387865,5.057201365592236,-0.3687761416605014,-0.269285759425467,2.139306356253833,0.4757153700269239,-0.0274185240205721,0.9757490509813548,-7.14666196387865
[CH3:1][n:2]1[c:3]2[cH:4][c:5]([CH3:6])[cH:7][cH:8][c:9]2[c:10]([CH3:11])[cH:12][c:13]1=[O:14],7.837794980851129,1.9091796030854309,6.818598267446332,378.030987807066,573.4510604528679,18.14748662217049,244.2629133040988,252.57543428103384,12.707431747261063,4.793663653065702,-0.3755427617448738,-0.2672930324232795,1.8502434603924696,0.6656914543349488,0.0306535965646682,0.9632258970308673,-7.861431747261065
[CH3:1][n:2]1[c:3]2[cH:4][c:5]([CH2:6][CH3:7])[cH:8][cH:9][c:10]2[c:11]([CH3:12])[cH:13][c:14]1=[O:15],7.837443327982146,1.9041536979630584,7.561394901661398,405.760897800219,622.5137110207871,18.274982536470457,268.9155616753516,278.3768549751657,12.696672109422764,4.81529262306346,-0.3757048464483806,-0.2675704111077102,1.6771858738301724,0.9746004933586851,-0.197358348419668,0.96987856826281,-7.850672109422765
[CH3:1][n:2]1[c:3]2[cH:4][c:5]([O:6][CH3:7])[cH:8][cH:9][c:10]2[c:11]([CH3:12])[cH:13][c:14]1=[O:15],7.838921629599079,1.9080142101353648,7.817740117039762,393.7803618395324,600.0612910662292,18.107033227055044,254.37053236683724,261.5859751388429,12.596217056177007,4.775968019379568,-0.3746611707566312,-0.266384927061475,2.2263443910885057,0.8403194022554985,0.1238806280605044,0.9428287148729616,-7.750217056177007
[CH3:1][n:2]1[c:3]2[cH:4][c:5]([F:6])[cH:7][cH:8][c:9]2[c:10]([CH3:11])[cH:12][c:13]1=[O:14],7.839802579623611,1.9083349542438528,6.21560835217541,360.2799307700507,542.8436238481794,18.12356975995331,222.14835094190525,230.96574134230823,13.16267540238403,5.133629392126982,-0.3902149321664834,-0.281874249844239,0.9391918373415038,-0.8067336402565197,-0.1590599639651044,1.1525974085568078,-8.31667540238403
[CH3:1][n:2]1[c:3]2[cH:4][c:5]([Cl:6])[cH:7][cH:8][c:9]2[c:10]([CH3:11])[cH:12][c:13]1=[O:14],7.840113758083114,1.908854148946024,6.836129093107376,375.8406609958054,569.9923638927924,18.654254321748205,239.771557359032,246.09370782716536,12.933381624538844,5.25203429923632,-0.388500374161828,-0.2819798072535493,-0.9325672032065172,0.8993846929936073,-0.0944895418978756,1.1739170063403626,-8.087381624538844
[CH3:1][n:2]1[c:3]2[cH:4][c:5]([Br:6])[cH:7][cH:8][c:9]2[c:10]([CH3:11])[cH:12][c:13]1=[O:14],7.841911649262757,1.908675799478448,7.085939101161445,382.8821068347704,582.6257625542878,19.14144384033776,245.4693994285279,250.85420687918727,13.041195180970016,5.436058151032444,-0.3938404873407803,-0.2885565312011076,1.1970042828200051,0.4090190379626128,0.0008197675048225,1.2685615624616478,-8.195195180970016
[CH3:1][n:2]1[c:3]2[cH:4][c:5]([CH3:6])[c:7]([CH3:8])[cH:9][c:10]2[c:11]([CH3:12])[cH:13][c:14]1=[O:15],7.83796752442824,1.908129912173344,6.668001900820681,399.4210738233419,615.6824668248751,18.35252284663505,267.4152553372517,272.37587858212504,12.464681901533435,4.74465487290222,-0.3702257314454164,-0.2641434693017854,2.201408497682664,0.296225229961643,0.2218704796465173,0.9149960222079389,-7.618681901533437
[CH3:1][n:2]1[c:3]2[cH:4][c:5]([CH3:6])[cH:7][c:8]([CH3:9])[c:10]2[c:11]([CH3:12])[cH:13][c:14]1=[O:15],7.825302484871669,1.9044545398770256,6.799214756709144,393.93104761534937,608.7869101014559,18.473505571371888,264.4564142545361,266.9760505446688,12.569601457656663,4.74154295832091,-0.3725869558550442,-0.2634181724404587,0.558253472547102,2.0072943900221043,-0.2460380992783407,0.9269757251502424,-7.723601457656663
[CH3:1][n:2]1[c:3]2[cH:4][c:5](-[c:6]3[cH:7][cH:8][cH:9][cH:10][cH:11]3)[cH:12][cH:13][c:14]2[c:15]([CH3:16])[cH:17][c:18]1=[O:19],7.83825411978408,1.8965819600574472,9.343737979128454,461.47216204713067,724.3846072115665,19.45331470624769,313.65507137514066,316.24539663820593,12.454366533966027,5.3088167469977385,-0.3774901027519408,-0.2739758286993485,1.292178529407277,-1.195280041247061,0.5444799486219937,1.13959040061752,-7.608366533966027
[CH3:1][n:2]1[c:3]2[cH:4][c:5](-[c:6]3[cH:7][cH:8][c:9]([C:10]([F:11])([F:12])[F:13])[cH:14][cH:15]3)[cH:16][cH:17][c:18]2[c:19]([CH3:20])[cH:21][c:22]1=[O:23],7.839724401927488,1.9059330210878864,11.044503171661304,516.6095078386815,821.4782192690692,19.330729476477213,347.4542895694254,350.9254786750455,12.864345433061054,5.85556849166047,-0.3888332807033516,-0.290274587884985,0.5147082974938044,1.3076876261506996,-0.1324710534055243,1.453592233595427,-8.018345433061054
[O:1]=[c:2]1[cH:3][c:4]([CH3:5])[c:6]2[cH:7][cH:8][cH:9][c:10]3[c:11]2[n:12]1[CH2:13][CH2:14][CH2:15]3,8.664159472646077,2.095776609446418,5.693401620127018,377.1806435902049,579.7408685104233,18.644372551912102,251.9141608759921,255.7770588975124,12.7072593727608,4.80043447843578,-0.3751293672427733,-0.2676784370182729,-0.1522572706994629,1.7475862362716326,-0.0554512115898697,0.9657016437071144,-7.8612593727608
[CH3:1][n:2]1[c:3]2[cH:4][cH:5][cH:6][cH:7][c:8]2[c:9]([CH2:10][CH3:11])[cH:12][c:13]1=[O:14],8.863120386693955,1.9044019280092384,5.636944059643563,374.4609051793705,570.2608990063706,18.397130501733137,245.70491949970108,253.77404514773244,12.874506575341556,4.881258997967211,-0.3795247562652842,-0.2720571575593632,-0.5329539195162563,1.594292725879519,0.3404649470629219,1.0168632116021472,-8.028506575341556
[CH3:1][n:2]1[c:3]2[cH:4][cH:5][cH:6][cH:7][c:8]2[c:9]([CH:10]([CH3:11])[CH3:12])[cH:13][c:14]1=[O:15],8.900960924329821,2.380162355558391,5.636507621447647,395.47090598141307,611.4044694622072,18.46263275045505,266.6885715028775,270.3766963578935,12.817395710675076,4.863283804164155,-0.3785467699901034,-0.270668259699063,0.0304134136977631,-1.6689902402175976,-0.0750852982347002,1.0029246687265654,-7.9713957106750755
[CH3:1][n:2]1[c:3]2[cH:4][cH:5][cH:6][cH:7][c:8]2[c:9](-[c:10]2[cH:11][cH:12][cH:13][cH:14][cH:15]2)[cH:16][c:17]1=[O:18],11.064923053120472,2.9351064727126985,5.638581045833044,437.41179995773103,681.1996433213013,19.656545080087383,291.5078371194828,300.44647851888175,12.698978111894366,5.065685480138642,-0.3819639734154529,-0.2746215372400873,-0.0910484997448778,-1.679575314355101,-0.1864489682036624,1.0671655832868625,-7.852978111894366
[CH3:1][n:2]1[c:3]2[cH:4][cH:5][cH:6][cH:7][c:8]2[cH:9][c:10]([CH3:11])[c:12]1=[O:13],6.826211936658469,1.9906261817582085,5.644412519415475,352.16139934717944,527.3500036634895,18.086490214550548,221.68962400441077,232.17030844745935,12.778798606467204,4.812670708230242,-0.3779225845199502,-0.2698127317075824,-1.1793607535243216,0.5452739097369452,0.1672447373118596,0.979171064207635,-7.932798606467204
[c:1]12[cH:2][cH:3][cH:4][cH:5][c:6]1[cH:7][c:8](-[c:9]1[cH:10][cH:11][cH:12][cH:13][cH:14]1)[o:15]2,4.591474001175101,1.701552280494814,6.0035761886564725,390.4133489646517,584.3991817733346,18.635823294050617,240.88822211487505,253.63833597239025,12.4710131371846,4.901602993900114,-0.3729980312173586,-0.2628995702433558,0.1515823891812877,0.1617860880725889,-0.0565497555478092,0.9741819877044148,-7.625013137184601
[c:1]12[cH:2][cH:3][cH:4][cH:5][c:6]1[cH:7][c:8](-[c:9]1[cH:10][cH:11][cH:12][cH:13][cH:14]1)[o:15]2,4.591474025014261,1.7005490047537275,6.003577223476331,390.61335532679055,584.7089020086677,18.68726056264058,241.79141305098116,255.63703244747035,12.471012892325511,4.901602932338716,-0.3729980335459246,-0.2628995922699419,-0.1909550752786777,-0.0131829880167337,-0.125348780110865,0.9741819335642354,-7.625012892325511
[c:1]12[cH:2][cH:3][cH:4][cH:5][c:6]1[cH:7][c:8](-[c:9]1[cH:10][cH:11][cH:12][cH:13][cH:14]1)[o:15]2,4.591472067423186,1.7006981847588707,6.003583351634239,390.01334722354216,583.9191613548464,18.71506738429919,241.57685968539215,255.13667729766863,12.47101498836644,4.9016037344926495,-0.3729980941178611,-0.2628996012040323,0.1523230594506635,-0.1704821053811325,0.0091631901474304,0.974182502234625,-7.625014988366441
[CH3:1][c:2]1[cH:3][n:4]([C:5]([O:6][C:7]([CH3:8])([CH3:9])[CH3:10])=[O:11])[c:12]2[cH:13][cH:14][cH:15][cH:16][c:17]12,8.345919328334526,2.414015308841428,7.096799024670849,449.44227622923165,699.5742705111144,18.08563342268472,305.3128036249268,315.27297794867945,12.56241556112335,4.214945846017935,-0.3710924609666817,-0.2458347072634061,0.3210554220825816,-1.022806910635215,0.2970759694683391,0.751759934195418,-7.71641556112335
[CH3:1][c:2]1[cH:3][n:4]([C:5]([O:6][C:7]([CH3:8])([CH3:9])[CH3:10])=[O:11])[c:12]2[cH:13][cH:14][cH:15][cH:16][c:17]12,8.345917074795429,2.4131212271740514,7.096791929634824,449.2922752314742,699.4759938249797,18.07360232349273,303.4822254880809,314.0732588134408,12.562415642813296,4.214941771569897,-0.3710925459025394,-0.2458346211876592,-0.3519974522679634,-0.8290102334239949,0.6529330085807036,0.7517587126342963,-7.716415642813297
[CH3:1][c:2]1[cH:3][n:4]([C:5]([O:6][C:7]([CH3:8])([CH3:9])[CH3:10])=[O:11])[c:12]2[cH:13][cH:14][cH:15][cH:16][c:17]12,8.345916615198119,2.413378308147065,7.096791445914425,449.4622772155605,699.4776765691244,18.15099441385773,303.8336837420726,316.67445196752846,12.562415762898974,4.214941656137152,-0.3710924978992399,-0.2458344894714308,0.3793968838763195,1.025226092049819,-0.2060255080173908,0.7517586924112798,-7.716415762898974
[CH3:1][c:2]1[cH:17][c:16]2[cH:15][cH:14][cH:13][cH:12][c:11]2[n:3]1[C:4]([O:5][C:6]([CH3:7])([CH3:8])[CH3:9])=[O:10],8.495024953462133,2.0090311404548045,7.668447729029863,437.9025076010631,687.4445670347882,18.39347488264985,301.7096689946996,307.96832366902595,12.557146882760945,4.176744288785084,-0.3691522390724547,-0.2440355058809299,-0.3761045208140121,-0.4851641945369014,-0.1594719422623236,0.7396457198181584,-7.711146882760945
[CH3:1][c:2]1[cH:17][c:16]2[cH:15][cH:14][cH:13][cH:12][c:11]2[n:3]1[C:4]([O:5][C:6]([CH3:7])([CH3:8])[CH3:9])=[O:10],8.49502605106636,2.008659999544536,7.668449341530586,438.1525062432715,687.7337173504948,18.388148367582687,302.6951111570542,308.86875292514213,12.55714720126146,4.176744358399255,-0.3691522353223011,-0.2440355139454705,0.4266640220680573,-0.4221457838753899,-0.2049901417196823,0.7396457793830331,-7.711147201261461
[CH3:1][c:2]1[cH:17][c:16]2[cH:15][cH:14][cH:13][cH:12][c:11]2[n:3]1[C:4]([O:5][C:6]([CH3:7])([CH3:8])[CH3:9])=[O:10],8.495025554192388,2.0086715904200414,7.668449408050094,437.7125072985268,686.9988989868316,18.360392423856624,302.609466579506,308.4695057861427,12.557147162790518,4.176744342240925,-0.3691522375690886,-0.2440355215448056,-0.4211287119375244,-0.4246912225517458,-0.2110881532916713,0.7396457698763392,-7.711147162790517
[CH3:1][c:2]1[cH:17][c:16]2[cH:15][cH:14][cH:13][cH:12][c:11]2[n:3]1[C:4]([O:5][C:6]([CH3:7])([CH3:8])[CH3:9])=[O:10],8.495025325984333,2.0089064622515123,7.668448270798992,438.01251071371394,687.460288612697,18.376793294195835,302.2032085277199,308.5703458099029,12.557147012774102,4.176744260813159,-0.3691521767882175,-0.2440354836131409,-0.4103450882538304,-0.4768844290208314,-0.0804263623238694,0.7396457273103788,-7.711147012774102
[CH3:1][c:2]1[cH:3][cH:4][c:5]2[n:23][c:16](-[c:17]3[cH:18][cH:19][cH:20][cH:21][cH:22]3)[c:9](-[c:10]3[cH:11][cH:12][cH:13][cH:14][cH:15]3)[n:8][c:6]2[cH:7]1,13.052471326302722,2.123878837702665,7.99753571633304,527.7640767437669,843.2032162110802,20.29610018810281,369.36268253182425,373.0904827344957,11.834395582897892,5.601130078214966,-0.345059316216754,-0.2860416787735889,0.1368543125241084,-0.058271180622327,-0.0326276681900963,1.202463412220788,-6.988395582897892
[F:1][C:2]([F:3])([F:4])[c:5]1[cH:6][cH:7][c:8]2[n:26][c:19](-[c:20]3[cH:21][cH:22][cH:23][cH:24][cH:25]3)[c:12](-[c:13]3[cH:14][cH:15][cH:16][cH:17][cH:18]3)[n:11][c:9]2[cH:10]1,11.28679674800988,2.1847988362202324,11.896783498550905,554.4214843133415,891.3997714865463,20.287575552041226,379.8344090979257,384.4679351215968,12.382528772555792,6.251363973775207,-0.3661901460247662,-0.3109909387890918,-2.281902619143425,-0.2998045414713373,-0.2751058528871734,1.6301438737788765,-7.536528772555792
[CH3:1][CH2:2][c:3]1[cH:4][cH:5][c:6]2[n:24][c:17](-[c:18]3[cH:19][cH:20][cH:21][cH:22][cH:23]3)[c:10](-[c:11]3[cH:12][cH:13][cH:14][cH:15][cH:16]3)[n:9][c:7]2[cH:8]1,8.449747119778007,1.990041470791704,11.806857342178942,554.8939779226216,891.0712577058182,20.239881028856036,393.4519516534455,397.0921843025965,11.827660998278851,5.615077646287505,-0.3449556058044158,-0.2863499041688809,0.1141877667604913,-0.0564789328142056,-0.058116735902589,1.208715161888302,-6.981660998278853
[CH3:1][CH2:2][CH2:3][c:4]1[cH:5][cH:6][c:7]2[n:25][c:18](-[c:19]3[cH:20][cH:21][cH:22][cH:23][cH:24]3)[c:11](-[c:12]3[cH:13][cH:14][cH:15][cH:16][cH:17]3)[n:10][c:8]2[cH:9]1,15.20227191353581,1.9916482937091704,8.179564807433067,585.5639620629297,942.2108092048708,20.127043944791204,418.5691431860511,423.09215920087325,11.81169192040635,5.617159167226644,-0.3447659441623029,-0.2861716446477091,0.1407625703088841,-0.0863381334809645,0.0527520683667327,1.2078970912189015,-6.96569192040635
[CH3:1][CH2:2][CH2:3][CH2:4][c:5]1[cH:6][cH:7][c:8]2[n:26][c:19](-[c:20]3[cH:21][cH:22][cH:23][cH:24][cH:25]3)[c:12](-[c:13]3[cH:14][cH:15][cH:16][cH:17][cH:18]3)[n:11][c:9]2[cH:10]1,9.84437447615606,1.9914602952086569,13.751752831972128,615.553934519099,992.5678650589448,19.96996763517568,443.0311639159237,446.89523296478274,11.79255419461384,5.619557784207284,-0.3446274405509146,-0.2862156125548716,0.1475922853555045,-0.0658892912853823,0.0715911133764583,1.2068719346949226,-6.946554194613839
[CH3:1][CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][CH2:7][CH2:8][CH2:9][CH2:10][c:11]1[cH:12][cH:13][c:14]2[n:32][c:25](-[c:26]3[cH:27][cH:28][cH:29][cH:30][cH:31]3)[c:18](-[c:19]3[cH:20][cH:21][cH:22][cH:23][cH:24]3)[n:17][c:15]2[cH:16]1,20.09089454700285,1.9923037605825535,14.317494815117866,789.5839804543842,1288.6452699867812,19.635119541402972,589.9438115824315,590.7987673445913,11.59856259945037,5.621564764808116,-0.3445693443727145,-0.2859977990529283,0.1627195811750716,-0.1002624268841616,0.0582741591388123,1.1852250741171944,-6.7525625994503695
[CH3:1][CH:2]([CH2:3][c:4]1[cH:5][cH:6][c:7]2[n:25][c:18](-[c:19]3[cH:20][cH:21][cH:22][cH:23][cH:24]3)[c:11](-[c:12]3[cH:13][cH:14][cH:15][cH:16][cH:17]3)[n:10][c:8]2[cH:9]1)[CH3:26],6.975875337229546,2.576566451202817,13.006557424332398,602.0539786918179,980.5390240819409,20.17024834835641,442.2501370017064,440.39594788200696,11.79686480246128,5.624778114210066,-0.3445526013107496,-0.2861984767375663,0.1632950733448872,0.0559778938045562,-0.0762790767576182,1.2100320085624117,-6.950864802461279
[c:1]1(-[c:23]2[cH:24][cH:25][cH:26][cH:27][cH:28]2)[cH:2][cH:3][c:4]2[n:22][c:15](-[c:16]3[cH:17][cH:18][cH:19][cH:20][cH:21]3)[c:8](-[c:9]3[cH:10][cH:11][cH:12][cH:13][cH:14]3)[n:7][c:5]2[cH:6]1,6.837292118468939,2.263946433206929,8.088312795903358,611.4652328544768,993.3834408036272,20.968669033747013,435.6131870761921,437.7603264067477,11.749781171506424,5.838665926735976,-0.3468411544615217,-0.2895330748633581,-0.0642549209635134,0.0657445775657741,0.0325256681650354,1.3185725999528,-6.903781171506424
[c:1]1([CH2:23][c:24]2[cH:25][cH:26][cH:27][cH:28][cH:29]2)[cH:2][cH:3][c:4]2[n:22][c:15](-[c:16]3[cH:17][cH:18][cH:19][cH:20][cH:21]3)[c:8](-[c:9]3[cH:10][cH:11][cH:12][cH:13][cH:14]3)[n:7][c:5]2[cH:6]1,5.197618594220286,2.155520860969395,7.967785614264779,637.0150982811397,1041.466886152808,20.949595415643586,464.1376936580174,463.7628777308648,11.708230497661711,5.704659656349656,-0.345997497285633,-0.2872679356930148,-0.0160071195766522,0.0447041317536918,0.0708541768097008,1.24118100597947,-6.862230497661713
[c:1]1([CH2:23][CH2:24][c:25]2[cH:26][cH:27][cH:28][cH:29][cH:30]2)[cH:2][cH:3][c:4]2[n:22][c:15](-[c:16]3[cH:17][cH:18][cH:19][cH:20][cH:21]3)[c:8](-[c:9]3[cH:10][cH:11][cH:12][cH:13][cH:14]3)[n:7][c:5]2[cH:6]1,4.721758641270792,2.117631595483662,8.110393515328958,646.2646761309207,1074.465991095316,21.20737958989185,485.0768198454976,481.36926543973954,11.67967091294928,5.670065715325436,-0.3451108936229337,-0.2865673975947504,0.0408711599918676,-0.1298569354344136,0.1300877866894416,1.2197334171637106,-6.83367091294928
[c:1]1([CH2:23][CH2:24][c:25]2[cH:26][cH:27][cH:28][cH:29][cH:30]2)[cH:2][cH:3][c:4]2[n:22][c:15](-[c:16]3[cH:17][cH:18][cH:19][cH:20][cH:21]3)[c:8](-[c:9]3[cH:10][cH:11][cH:12][cH:13][cH:14]3)[n:7][c:5]2[cH:6]1,4.721986955497653,2.1182549198186367,8.110408384579015,646.3546742219587,1074.102503514967,21.121880847319225,486.4846345225265,480.2698137508336,11.679668127600156,5.670080511872992,-0.3451112734687955,-0.2865676507769776,0.0172318545449861,-0.1792638726954605,-0.0549544129634911,1.2197408119961584,-6.833668127600157
[CH3:1][C:2]([CH3:3])([CH3:4])[Si:5]([O:6][CH2:7][c:8]1[cH:9][cH:10][c:11]2[n:29][c:22](-[c:23]3[cH:24][cH:25][cH:26][cH:27][cH:28]3)[c:15](-[c:16]3[cH:17][cH:18][cH:19][cH:20][cH:21]3)[n:14][c:12]2[cH:13]1)([c:30]1[cH:31][cH:32][cH:33][cH:34][cH:35]1)[c:36]1[cH:37][cH:38][cH:39][cH:40][cH:41]1,9.287608371992244,2.857874697308817,14.21063255347246,864.0165116860926,1495.0322890092752,21.89780669815549,700.0686558635741,668.0441432383428,11.35012823774014,5.888759374720419,-0.3488001942090449,-0.2904778872535847,0.2728373725543802,-0.3741902356950972,-0.0682945916323043,1.3035997490659006,-6.50412823774014
[CH3:1][c:2]1[c:3]2[c:4]([n:8][c:9](-[c:18]3[cH:19][cH:20][cH:21][cH:22][cH:23]3)[c:10](-[c:11]3[cH:12][cH:13][cH:14][cH:15][cH:16]3)[n:17]2)[cH:5][cH:6][cH:7]1,8.741368877990652,1.8929673236002984,9.195515627917418,520.7641971987795,838.8371457676088,20.430509564733185,367.205828746988,369.7931502581325,11.861860374788964,5.599164875331641,-0.3456526923576767,-0.2861635524598487,-0.1456261607867555,0.2822744419641156,0.0040777710621597,1.2047079676443164,-7.0158603747889625
[c:1]12[cH:2][cH:3][cH:4][cH:5][c:6]1[cH:7][c:8](-[c:9]1[cH:10][cH:11][cH:12][cH:13][cH:14]1)[o:15]2,4.591473976362064,1.7005559921548694,6.003578029401261,390.2933509873748,584.332261682667,18.63360281182166,240.87128824440128,253.73854551899288,12.471012996990677,4.901602930280134,-0.372998020397422,-0.2628995739815715,0.1412874856932773,-0.016370649003108,0.1792207061292772,0.9741819458574116,-7.625012996990677
[CH3:1][c:2]1[cH:3][cH:4][cH:5][cH:6][c:7]1-[c:8]1[cH:16][c:15]2[cH:14][cH:13][cH:12][cH:11][c:10]2[o:9]1,6.8724596823144655,1.8426568988963328,8.861274018124773,410.0235195022032,624.7019545735031,18.78698108868432,263.8120269206106,273.33835988351296,12.348883740280083,4.793125085317925,-0.3704199574165366,-0.257717532652626,-0.1458742679186331,0.0795646630336586,-0.0216543123810661,0.9182173828606458,-7.502883740280083
[CH3:1][c:2]1[cH:3][cH:4][cH:5][c:6](-[c:7]2[cH:15][c:14]3[cH:13][cH:12][cH:11][cH:10][c:9]3[o:8]2)[cH:16]1,10.212733237037604,1.7,8.51555293728477,419.3333164495028,633.8355884989917,18.62144329800443,264.6858319830167,278.1393075816448,12.34455804125364,4.854196641118004,-0.3704097726997471,-0.2600387704409345,-0.4046718946453609,-0.2475685224776578,-0.0622257595281103,0.94039798033457,-7.49855804125364
[CH3:1][c:2]1[cH:3][cH:4][c:7](-[c:8]2[cH:16][c:15]3[cH:14][cH:13][cH:12][cH:11][c:10]3[o:9]2)[cH:6][cH:5]1,12.81113364861413,1.7,4.089438828807071,419.2033098624125,633.6446912386485,18.556843746112897,265.9769823879354,278.6386889329634,12.226636949888944,4.845325318282407,-0.3681440824994959,-0.259000154423178,0.4854915473628445,-0.0384879993475077,-0.1067157717534219,0.9223266439263385,-7.380636949888943
[CH3:1][O:2][c:3]1[cH:4][cH:5][c:8](-[c:9]2[cH:17][c:16]3[cH:15][cH:14][cH:13][cH:12][c:11]3[o:10]2)[cH:7][cH:6]1,9.53055611387876,1.6271037729904347,11.2817141094098,434.48267323021616,659.8085502481883,18.585897178474333,274.63249024719295,289.1517172496006,12.054893009440462,4.798269470771699,-0.3640110042636628,-0.2570506670944746,0.5198871251174184,-0.1196322546981892,0.3233057925927225,0.8833696517865351,-7.208893009440462
[F:1][C:2]([c:3]1[cH:4][cH:5][c:8](-[c:9]2[cH:17][c:16]3[cH:15][cH:14][cH:13][cH:12][c:11]3[o:10]2)[cH:7][cH:6]1)([F:18])[F:19],8.14763105001159,2.1889381431711072,11.82241358658856,444.89069066301664,680.8334162253369,18.64294157883743,274.476136118835,289.41713590005344,12.992021200186707,5.60637488554166,-0.3916623653976306,-0.2881361952823282,-1.8670346047925683,-0.1354081806238679,0.2714661426657323,1.3425346925729729,-8.146021200186707
[F:1][c:2]1[cH:3][cH:4][c:7](-[c:8]2[cH:16][c:15]3[cH:14][cH:13][cH:12][cH:11][c:10]3[o:9]2)[cH:6][cH:5]1,12.619160479189306,1.7002015649265767,4.078743589913297,400.9022536886356,602.346792671409,18.607393530449585,244.4032125056409,258.0302595601561,12.63662512118221,5.138263806098292,-0.3802132642904864,-0.2717023551421633,-0.812374359760998,0.0733103307322993,-0.3120292505136885,1.0891228540715925,-7.7906251211822095
[CH3:1][c:2]1[cH:10][c:9]2[cH:8][cH:7][cH:6][cH:5][c:4]2[o:3]1,8.536455894025544,1.8771726135028,4.045717338502596,307.27165993627625,434.50590433079446,16.973435000345894,172.77052220557732,193.67131338580887,12.973006969923343,3.646439796698641,-0.3756154772401515,-0.2366258825197448,0.3878652299181295,-0.0225004060508867,0.1705091792831998,0.6431830411589264,-8.127006969923345
[CH3:1][CH2:2][CH2:3][CH2:4][c:5]1[cH:13][c:12]2[cH:11][cH:10][cH:9][cH:8][c:7]2[o:6]1,8.180168243160184,1.9983854300043584,7.121704308425997,389.5617442276706,579.5734456973715,17.409885406707936,245.23698196517336,266.1764644865186,12.752796130352142,3.6987990329418334,-0.3745041183041291,-0.2367667761541689,0.356708190570199,0.1156149581104246,-0.1978873869132762,0.6308281066366881,-7.906796130352141
